"supervision_total","blackcard_total","ecommerce_total","order_count","total_price","city_id","gender","refund_fee","last_buytime","churn"
"1750","0","0","1","1750","0101",,"0","1564902634","1"
"3973","0","0","1","3973","0201",,"0","1607651285","1"
"2380","0","0","1","2380","3205",,"0","1529023683","1"
"3739","9190","0","3","12929","0101",,"0","1568969720","1"
"1408","0","0","1","1408","0101",,"0","1539316560","1"
"3100","0","0","1","3100","4201",,"0","1556612015","1"
"2050","0","0","1","2050","3301",,"0","1555124140","1"
"2180","0","0","1","2180","0101",,"0","1496592000","1"
"1980","0","0","1","1980","0101",,"0","1503197636","1"
"2231.5","0","0","1","2231.5","4403",,"0","1553046108","1"
"1200","0","0","1","1200","0201",,"0","1536649504","1"
"1558","59118","0","6","60676","0101",,"0","1544686568","1"
"3150","0","0","1","3150","0201",,"0","1563375140","1"
"1400","0","0","1","1400","0201",,"0","1524749067","1"
"1611.4","1589","0","2","3200.3999","0201",,"0","1553429885","1"
"1920","2715","0","3","4635","0101",,"0","1506311601","1"
"2620","119178","0","10","121798","0101",,"0","1551500857","1"
"1610","3000","0","2","4610","0101",,"0","1488015907","1"
"4518","0","0","2","4518","0101",,"0","1543309610","1"
"199","0","0","1","199","4201",,"0","1561520575","1"
"2098","3914","0","3","6012","0101",,"0","1560751558","1"
"3098","0","0","2","3098","4401",,"0","1552124597","1"
"3649","0","0","2","3649","1201",,"0","1554346428","1"
"4484.29","0","0","2","4484.29","4403",,"0","1560845578","1"
"6509.8101","4500","0","5","11009.811","0201",,"0","1568969725","1"
"3623","0","0","3","3623","3301",,"0","1560079260","1"
"6084","0","0","2","6084","0201",,"0","1559893332","1"
"2349","0","0","2","2349","0101",,"0","1559901333","1"
"2488.75","0","0","2","2488.75","0101",,"0","1560825902","1"
"4597","0","0","2","4597","4403",,"0","1561718583","1"
"2349","0","0","2","2349","4401",,"0","1569138684","1"
"2349","119420","0","18","121769","0101",,"0","1589510044","1"
"999","36772","0","6","37771","3301",,"0","1596378236","1"
"2349","76306","0","11","78655","0201",,"0","1577605580","1"
"2624","0","0","2","2624","4201",,"0","1554018993","1"
"5304.3901","0","0","2","5304.3901","4403",,"0","1548731126","1"
"2699.8","0","0","2","2699.8","0201",,"0","1547807959","1"
"3097.25","0","0","2","3097.25","5001",,"0","1555989987","1"
"1400","0","0","2","1400","1201",,"0","1547691430","1"
"2249","0","0","2","2249","4401",,"0","1564111019","1"
"3510","0","0","2","3510","4201",,"0","1553760980","1"
"3692.5901","120165","0","15","123857.59","0201",,"0","1585028917","1"
"4245.9302","0","0","2","4245.9302","0201",,"0","1548226066","1"
"2460","0","0","1","2460","4201",,"0","1548309960","1"
"2859","0","0","2","2859","3301",,"0","1545489360","1"
"4028.1499","0","0","2","4028.1499","4201",,"0","1556637365","1"
"1979","0","0","2","1979","3301",,"0","1544529879","1"
"5494","71400","0","3","76894","3301",,"0","1571818527","1"
"0","196","0","2","196","0101",,"0","1546082053","1"
"2891","0","0","2","2891","3301",,"0","1538127501","1"
"5937.3599","0","0","2","5937.3599","0201",,"0","1551321926","1"
"1300","0","0","1","1300","0201",,"0","1543810776","1"
"3020","0","0","2","3020","5001",,"0","1535620089","1"
"0","5950","0","1","5950","0101",,"0","1538883574","1"
"1659","0","0","2","1659","3301",,"0","1537862959","1"
"2360","0","0","1","2360","4201",,"0","1548922339","1"
"2400","0","0","1","2400","0201",,"0","1554535393","1"
"4648.3701","0","0","2","4648.3701","0201",,"0","1554706669","1"
"4444.4399","17309","0","6","21753.439","0201",,"0","1586330438","1"
"2514","4104","0","5","6618","0201",,"0","1576659776","1"
"3149","0","0","2","3149","5001",,"0","1563196053","1"
"2149","14468","0","5","16617","3301",,"0","1581061949","1"
"4024","0","0","2","4024","4401",,"0","1564451346","1"
"1899","1352","0","3","3251","0201",,"0","1556032215","1"
"3324","0","0","2","3324","5001",,"0","1573354610","1"
"1400","64188","0","12","65588","0101",,"0","1563154323","1"
"1560","0","0","1","1560","0101",,"0","1514976765","1"
"1875","0","0","2","1875","3205",,"0","1561707540","1"
"2224.5","0","0","1","2224.5","4403",,"0","1576855918","1"
"1400","6086","0","5","7486","0101",,"0","1540289122","1"
"2813","0","0","1","2813","0201",,"0","1605750515","1"
"3190","0","0","1","3190","3301",,"0","1607307251","1"
"1700","0","0","1","1700","4401",,"0","1530171486","1"
"2000","0","0","1","2000","0101",,"0","1560734220","1"
"1980","5818","0","3","7798","0201",,"0","1568969720","1"
"2526","0","0","1","2526","3205",,"0","1592099411","1"
"1976.4","0","0","1","1976.4","4201",,"0","1531298316","1"
"2320","0","0","1","2320","0101",,"0","1590568363","1"
"1000","0","0","1","1000","0101",,"0","1498492800","1"
"3192.5","0","0","1","3192.5","0201",,"0","1560130407","1"
"2137.5","0","0","1","2137.5","0101",,"0","1564125243","1"
"2283.75","14000","0","2","16283.75","3301",,"0","1601470121","1"
"2049.75","0","0","1","2049.75","0201",,"0","1565056317","1"
"2074","86582","0","15","88656","0101",,"0","1568817273","1"
"2500","0","0","1","2500","4201",,"0","1561699115","1"
"3700","3468","0","3","7168","0201",,"0","1574323643","1"
"3050","0","0","1","3050","4201",,"0","1569827567","1"
"1550","0","0","1","1550","0201",,"0","1572441645","1"
"2025","0","0","1","2025","1201",,"0","1556613717","1"
"1825","0","0","1","1825","0201",,"0","1565750946","1"
"3259.25","0","0","1","3259.25","0101",,"0","1567736161","1"
"1750","0","0","1","1750","0101",,"0","1573885653","1"
"1650","0","0","1","1650","4403",,"0","1572683052","1"
"2120","0","0","1","2120","0101",,"0","1588240006","1"
"1911.25","96201","0","9","98112.25","0101",,"0","1598404704","1"
"2120","0","0","1","2120","0101",,"0","1588241186","1"
"2349","0","0","2","2349","4403",,"0","1576285220","1"
"1750","0","0","1","1750","4403",,"0","1576764069","1"
"2320","0","0","1","2320","0101",,"0","1590120725","1"
"3251","0","0","1","3251","0101",,"0","1590627956","1"
"3280","0","0","1","3280","0101",,"0","1594707792","1"
"2327.6399","0","0","1","2327.6399","0101",,"0","1592470465","1"
"3285.8","0","0","1","3285.8","0101",,"0","1588581243","1"
"5060","0","0","2","5060","4403",,"0","1575970801","1"
"2104","0","0","1","2104","1201",,"0","1522418670","1"
"2120","18945","0","6","21065","0101",,"0","1603350720","1"
"1860","0","0","1","1860","4201",,"0","1502587406","1"
"2520","2532","0","2","5052","0201",,"0","1609047791","1"
"1200","0","0","1","1200","3301",,"0","1537845423","1"
"2120","0","0","1","2120","0101",,"0","1601341883","1"
"2990","0","0","1","2990","4201",,"0","1598761087","1"
"2468","0","0","1","2468","3301",,"0","1606818433","1"
"3605","0","0","1","3605","4403",,"0","1552818198","1"
"1750","0","0","1","1750","4201",,"0","1575423422","1"
"2549","7826","0","5","10375","3301",,"0","1573032203","1"
"2824","0","0","2","2824","1201",,"0","1566352702","1"
"7240.7402","0","0","2","7240.7402","0101",,"0","1576585629","1"
"7644","0","0","2","7644","0201",,"0","1573542031","1"
"10090","0","0","2","10090","3205",,"0","1583153235","1"
"3310","0","0","2","3310","3301",,"0","1569742373","1"
"3310","0","0","2","3310","3301",,"0","1573436066","1"
"3373.5701","0","0","2","3373.5701","0101",,"0","1572437410","1"
"9112.6104","27600","0","3","36712.609","3301",,"0","1605110388","1"
"3002.6201","0","0","2","3002.6201","3205",,"0","1595296039","1"
"3510","39709","0","6","43219","0101",,"0","1591668251","1"
"2919","0","0","2","2919","4403",,"0","1586155623","1"
"15328.18","0","0","2","15328.18","0201",,"0","1586312427","1"
"3720","0","0","2","3720","0201",,"0","1585546944","1"
"2919","0","0","2","2919","3301",,"0","1592200726","1"
"4111","1306.5","0","3","5417.5","3301",,"0","1596378733","1"
"4316","0","0","2","4316","0201",,"0","1593312901","1"
"3258.73","0","0","1","3258.73","3301",,"0","1589344856","1"
"1400","32150","0","5","33550","0101",,"0","1529320103","1"
"1600","0","0","1","1600","0201",,"0","1524698002","1"
"2200","0","0","1","2200","4201",,"0","1514019686","1"
"1400","0","0","1","1400","0101",,"0","1533708767","1"
"2767.47","0","0","1","2767.47","0101",,"0","1600913399","1"
"1780","0","0","1","1780","0201",,"0","1522763645","1"
"1400","0","0","1","1400","0201",,"0","1529042527","1"
"2581","0","0","1","2581","3301",,"0","1607670340","1"
"2440","109009","0","7","111449","0201",,"0","1567251984","1"
"1400","0","0","1","1400","0201",,"0","1526215895","1"
"1400","0","0","1","1400","0201",,"0","1513314558","1"
"1750","0","0","1","1750","0101",,"0","1552272139","1"
"1760","0","0","1","1760","0101",,"0","1520907626","1"
"2100","0","0","1","2100","1201",,"0","1533546494","1"
"5800","0","0","1","5800","0101",,"0","1555481317","1"
"1400","0","0","1","1400","0201",,"0","1548479876","1"
"2320","0","0","1","2320","4403",,"0","1589779317","1"
"2349","9600","0","6","11949","0201",,"0","1576465333","1"
"3673.0901","116025","0","13","119698.09","0101",,"0","1576494277","1"
"2349","23100","0","4","25449","0101",,"0","1570700797","1"
"3510","0","0","2","3510","0201",,"0","1569758536","1"
"2574","0","0","2","2574","3301",,"0","1573460501","1"
"3510","0","0","2","3510","3205",,"0","1575687711","1"
"2549","27131.969","0","7","29680.969","0201",,"0","1586182430","1"
"4792","0","0","2","4792","3301",,"0","1572425688","1"
"2919","0","0","2","2919","0201",,"0","1589785320","1"
"2349","0","0","2","2349","0201",,"0","1574475105","1"
"3212","5432","0","3","8644","0201",,"0","1596378508","1"
"2149","0","0","2","2149","0201",,"0","1577971544","1"
"5075","20084","0","3","25159","0201",,"0","1597577557","1"
"4878.8999","0","0","2","4878.8999","4201",,"0","1578809642","1"
"6566","24146","0","3","30712","0101",,"0","1594563560","1"
"7252","0","0","2","7252","4201",,"0","1588942013","1"
"3427","36125","0","5","39552","0101",,"0","1572836749","1"
"6474","0","0","2","6474","1201",,"0","1547429358","1"
"5109","20270","0","7","25379","3301",,"0","1591236905","1"
"7059","0","0","2","7059","3205",,"0","1577605299","1"
"2149","0","0","2","2149","0201",,"0","1577767308","1"
"3349","69477","0","15","72826","0101",,"0","1599114765","1"
"2825.75","4490","0","4","7315.75","0101",,"0","1568969726","1"
"3524.4299","0","0","2","3524.4299","4401",,"0","1572782516","1"
"2549","0","0","2","2549","4401",,"0","1574583814","1"
"599","0","0","1","599","0201",,"0","1560131278","1"
"14820","0","0","3","14820","5001",,"0","1597914136","1"
"3310","0","0","2","3310","4403",,"0","1569557446","1"
"1000","0","0","1","1000","0101",,"0","1492444800","1"
"2265","0","0","1","2265","0201",,"0","1606352526","1"
"3529.25","0","0","1","3529.25","4201",,"0","1551000181","1"
"1260","0","0","1","1260","3301",,"0","1508469942","1"
"2960","70783.742","0","11","73743.742","0101",,"0","1529297414","1"
"3860","0","0","1","3860","0101",,"0","1596095674","1"
"2320","0","0","1","2320","0101",,"0","1595332597","1"
"2120","0","0","1","2120","0101",,"0","1598867798","1"
"1550","0","0","1","1550","0201",,"0","1573445620","1"
"1860","36988","0","8","38848","0101",,"0","1492848063","1"
"1400","11680","0","4","13080","0201",,"0","1543157749","1"
"1875","66588","0","16","68463","0101",,"0","1577536691","1"
"2494","0","0","1","2494","0101",,"0","1594120957","1"
"3750","0","0","1","3750","5001",,"0","1566196388","1"
"3860","0","0","1","3860","4201",,"0","1607242855","1"
"3720","0","0","1","3720","0201",,"0","1542614077","1"
"1400","0","0","1","1400","0101",,"0","1538365329","1"
"1500","13879","0","2","15379","0201",,"0","1545272964","1"
"1750","6931","0","3","8681","0201",,"0","1567740272","1"
"2660","10200","0","2","12860","0101",,"0","1502587303","1"
"7700","0","0","1","7700","3205",,"0","1520310097","1"
"1400","0","0","1","1400","0101",,"0","1507720412","1"
"2320","14900","0","3","17220","0101",,"0","1604842347","1"
"6600","0","0","1","6600","0201",,"0","1501748325","1"
"1540","0","0","1","1540","4201",,"0","1508481303","1"
"1160","0","0","1","1160","0101",,"0","1494172800","1"
"3612.4399","0","0","2","3612.4399","3301",,"0","1590887796","1"
"999","0","0","1","999","3301",,"0","1552019980","1"
"2549","55942","0","19","58491","0201",,"0","1563951618","1"
"2699","36646","0","8","39345","0101",,"0","1568434308","1"
"2149","19826","0","4","21975","0101",,"0","1574271423","1"
"2249","54993","0","20","57242","0201",,"0","1571622191","1"
"3907.4099","0","0","2","3907.4099","0201",,"0","1564454726","1"
"3588","64271","0","12","67859","0101",,"0","1590114063","1"
"5315.7002","0","0","2","5315.7002","0201",,"0","1563173356","1"
"1875","0","0","1","1875","4201",,"0","1555722955","1"
"1750","0","0","1","1750","0101",,"0","1567418890","1"
"2349","0","0","2","2349","4403",,"0","1568167164","1"
"2613.75","44593","0","14","47206.75","0101",,"0","1578799176","1"
"3874.26","0","0","2","3874.26","0101",,"0","1572579062","1"
"2919","6691","0","4","9610","0101",,"0","1603023884","1"
"6566","0","0","2","6566","0101",,"0","1597375672","1"
"4256","1000","0","3","5256","0201",,"0","1602207455","1"
"3920","0","0","2","3920","0101",,"0","1601114855","1"
"4660.7998","0","0","2","4660.7998","3701",,"0","1599554634","1"
"5190","0","0","2","5190","4401",,"0","1603524859","1"
"5782","0","0","2","5782","0101",,"0","1596444398","1"
"2320","0","0","1","2320","0101",,"0","1608798001","1"
"3920","29684","0","7","33604","0101",,"0","1609164264","1"
"2120","0","0","1","2120","0101",,"0","1608715324","1"
"2900","0","0","1","2900","0101",,"0","1600049330","1"
"3000","0","0","1","3000","0201",,"0","1552529908","1"
"1760","0","0","1","1760","0101",,"0","1507292108","1"
"2275","0","0","1","2275","3301",,"0","1563958427","1"
"2216","4456","0","2","6672","0101",,"0","1530346470","1"
"1500","0","0","1","1500","3301",,"0","1536286246","1"
"1550","0","0","1","1550","4403",,"0","1551238854","1"
"1750","0","0","1","1750","0101",,"0","1553576813","1"
"2120","5349","0","4","7469","0201",,"0","1547565572","1"
"1550","0","0","1","1550","0201",,"0","1575084258","1"
"1408","0","0","1","1408","3301",,"0","1545713058","1"
"2958","0","0","1","2958","0101",,"0","1590327476","1"
"2080","59971","0","5","62051","0101",,"0","1531378394","1"
"0","19260","0","2","19260","0101",,"0","1545022342","1"
"2400","0","0","1","2400","3301",,"0","1545458494","1"
"1060","44736","0","10","45796","0101",,"0","1503136598","1"
"2650","0","0","1","2650","3301",,"0","1566548472","1"
"4208","0","0","1","4208","4403",,"0","1598869329","1"
"3510","0","0","2","3510","3301",,"0","1550899527","1"
"1330","0","0","1","1330","4201",,"0","1541832217","1"
"3823.5601","19649","0","7","23472.561","0201",,"0","1560082188","1"
"2372.5","0","0","2","2372.5","0101",,"0","1556165497","1"
"2162","0","0","2","2162","3301",,"0","1547521144","1"
"1799","0","0","2","1799","0101",,"0","1537093212","1"
"2840","0","0","1","2840","4201",,"0","1546831331","1"
"4419.0898","0","0","2","4419.0898","4401",,"0","1553224110","1"
"2349","0","0","2","2349","3301",,"0","1551336467","1"
"3589.75","0","0","2","3589.75","1201",,"0","1556545353","1"
"2439","0","0","2","2439","0101",,"0","1546134281","1"
"2249","0","0","2","2249","0101",,"0","1559135884","1"
"3899","0","0","2","3899","4401",,"0","1541244222","1"
"999","0","0","1","999","0201",,"0","1556932375","1"
"0","11675","0","1","11675","0101",,"0","1537695434","1"
"4170.5","0","0","2","4170.5","4403",,"0","1552126442","1"
"1750","25537","0","8","27287","0101",,"0","1576299199","1"
"1999","0","0","2","1999","0101",,"0","1542864336","1"
"3510","0","0","2","3510","4403",,"0","1559629416","1"
"3799","0","0","2","3799","4201",,"0","1572924440","1"
"2992.75","16802","0","5","19794.75","0101",,"0","1576556415","1"
"6440","295321.88","0","13","301761.88","0201",,"0","1608254057","1"
"3549","0","0","2","3549","4401",,"0","1562214421","1"
"2349","0","0","2","2349","1201",,"0","1555130182","1"
"3627","0","0","2","3627","4201",,"0","1555037251","1"
"5249","0","0","2","5249","0101",,"0","1559099618","1"
"2040","0","0","1","2040","0101",,"0","1476028800","1"
"2352","0","0","1","2352","0201",,"0","1588152485","1"
"2125","0","0","1","2125","0101",,"0","1574995655","1"
"2500","59111","0","7","61611","0201",,"0","1568014572","1"
"2477.8","8800","0","2","11277.8","0101",,"0","1543464909","1"
"1513.4","0","0","1","1513.4","0101",,"0","1536643152","1"
"1890","6724","0","4","8614","0101",,"0","1506920524","1"
"2320","0","0","1","2320","0201",,"0","1605406394","1"
"1860","8500","0","3","10360","0101",,"0","1544270567","1"
"3125","0","0","1","3125","4401",,"0","1556520679","1"
"1515.2","43028","0","13","44543.199","0101",,"0","1545727006","1"
"2000","0","0","1","2000","3205",,"0","1521884610","1"
"1520","0","0","1","1520","4201",,"0","1505375523","1"
"2370.1699","0","0","1","2370.1699","0101",,"0","1606977967","1"
"2293","0","0","1","2293","4403",,"0","1572141012","1"
"2320","0","0","1","2320","0101",,"0","1593661213","1"
"1300","0","0","1","1300","0201",,"0","1527906030","1"
"2650","97889","0","10","100539","0101",,"0","1576537498","1"
"2000","2417","0","2","4417","3301",,"0","1608692214","1"
"2025","0","0","1","2025","3301",,"0","1558922686","1"
